"qname","qtype","dimension","ecode","value","rescaled_value","identity"
"Q858_1","trait","gender",55.3201171914861,0,0.5,"principal"
"Q858_1","trait","gender",21.4526100257534,0,0.5,"principal"
"Q858_1","trait","gender",49.5007176942892,-1,0.25,"principal"
"Q858_1","trait","gender",17.3435269168912,-1,0.25,"principal"
"Q858_1","trait","gender",43.6216495411055,0,0.5,"principal"
"Q858_1","trait","gender",25.8028870324611,0,0.5,"principal"
"Q858_1","trait","gender",25.1685077394751,0,0.5,"principal"
"Q858_1","trait","gender",19.9593024861438,0,0.5,"principal"
"Q858_1","trait","gender",22.4803429302947,0,0.5,"principal"
"Q858_1","trait","gender",54.7663785737861,-1,0.25,"principal"
"Q858_1","trait","gender",29.5830937546173,0,0.5,"principal"
"Q858_1","trait","gender",11.260943504344,0,0.5,"principal"
"Q858_1","trait","gender",14.7857312408243,0,0.5,"principal"
"Q859_1","trait","white",15.8776793500589,55,0.55,"principal"
"Q859_1","trait","white",40.8417658917237,39,0.39,"principal"
"Q859_1","trait","white",10.1101259312383,66,0.66,"principal"
"Q859_1","trait","white",55.3201171914861,74,0.74,"principal"
"Q859_1","trait","white",21.4526100257534,50,0.5,"principal"
"Q859_1","trait","white",49.5007176942892,61,0.61,"principal"
"Q859_1","trait","white",17.3435269168912,70,0.7,"principal"
"Q859_1","trait","white",43.6216495411055,21,0.21,"principal"
"Q859_1","trait","white",25.8028870324611,70,0.7,"principal"
"Q859_1","trait","white",25.1685077394751,72,0.72,"principal"
"Q859_1","trait","white",19.9593024861438,79,0.79,"principal"
"Q859_1","trait","white",22.4803429302947,61,0.61,"principal"
"Q859_1","trait","white",54.7663785737861,40,0.4,"principal"
"Q859_1","trait","white",29.5830937546173,79,0.79,"principal"
"Q859_1","trait","white",11.260943504344,29,0.29,"principal"
"Q859_1","trait","white",14.7857312408243,66,0.66,"principal"
"Q859_2","trait","latino",15.8776793500589,25,0.25,"principal"
"Q859_2","trait","latino",40.8417658917237,9,0.09,"principal"
"Q859_2","trait","latino",10.1101259312383,12,0.12,"principal"
"Q859_2","trait","latino",55.3201171914861,34,0.34,"principal"
"Q859_2","trait","latino",21.4526100257534,13,0.13,"principal"
"Q859_2","trait","latino",49.5007176942892,2,0.02,"principal"
"Q859_2","trait","latino",17.3435269168912,1,0.01,"principal"
"Q859_2","trait","latino",43.6216495411055,21,0.21,"principal"
"Q859_2","trait","latino",25.8028870324611,7,0.07,"principal"
"Q859_2","trait","latino",25.1685077394751,5,0.05,"principal"
"Q859_2","trait","latino",19.9593024861438,12,0.12,"principal"
"Q859_2","trait","latino",22.4803429302947,12,0.12,"principal"
"Q859_2","trait","latino",54.7663785737861,15,0.15,"principal"
"Q859_2","trait","latino",29.5830937546173,8,0.08,"principal"
"Q859_2","trait","latino",11.260943504344,17,0.17,"principal"
"Q859_2","trait","latino",14.7857312408243,20,0.2,"principal"
"Q859_3","trait","asian",15.8776793500589,5,0.05,"principal"
"Q859_3","trait","asian",40.8417658917237,10,0.1,"principal"
"Q859_3","trait","asian",10.1101259312383,10,0.1,"principal"
"Q859_3","trait","asian",55.3201171914861,36,0.36,"principal"
"Q859_3","trait","asian",21.4526100257534,13,0.13,"principal"
"Q859_3","trait","asian",49.5007176942892,8,0.08,"principal"
"Q859_3","trait","asian",17.3435269168912,10,0.1,"principal"
"Q859_3","trait","asian",43.6216495411055,15,0.15,"principal"
"Q859_3","trait","asian",25.8028870324611,1,0.01,"principal"
"Q859_3","trait","asian",25.1685077394751,2,0.02,"principal"
"Q859_3","trait","asian",19.9593024861438,9,0.09,"principal"
"Q859_3","trait","asian",22.4803429302947,6,0.06,"principal"
"Q859_3","trait","asian",54.7663785737861,15,0.15,"principal"
"Q859_3","trait","asian",29.5830937546173,15,0.15,"principal"
"Q859_3","trait","asian",11.260943504344,13,0.13,"principal"
"Q859_3","trait","asian",14.7857312408243,2,0.02,"principal"
"Q859_4","trait","middle eastern",15.8776793500589,0,0,"principal"
"Q859_4","trait","middle eastern",40.8417658917237,9,0.09,"principal"
"Q859_4","trait","middle eastern",10.1101259312383,1,0.01,"principal"
"Q859_4","trait","middle eastern",55.3201171914861,33,0.33,"principal"
"Q859_4","trait","middle eastern",21.4526100257534,0,0,"principal"
"Q859_4","trait","middle eastern",49.5007176942892,1,0.01,"principal"
"Q859_4","trait","middle eastern",17.3435269168912,8,0.08,"principal"
"Q859_4","trait","middle eastern",43.6216495411055,21,0.21,"principal"
"Q859_4","trait","middle eastern",25.8028870324611,0,0,"principal"
"Q859_4","trait","middle eastern",25.1685077394751,1,0.01,"principal"
"Q859_4","trait","middle eastern",19.9593024861438,1,0.01,"principal"
"Q859_4","trait","middle eastern",22.4803429302947,17,0.17,"principal"
"Q859_4","trait","middle eastern",54.7663785737861,5,0.05,"principal"
"Q859_4","trait","middle eastern",29.5830937546173,6,0.06,"principal"
"Q859_4","trait","middle eastern",11.260943504344,10,0.1,"principal"
"Q859_4","trait","middle eastern",14.7857312408243,2,0.02,"principal"
"Q859_5","trait","black",15.8776793500589,25,0.25,"principal"
"Q859_5","trait","black",40.8417658917237,17,0.17,"principal"
"Q859_5","trait","black",10.1101259312383,11,0.11,"principal"
"Q859_5","trait","black",55.3201171914861,61,0.61,"principal"
"Q859_5","trait","black",21.4526100257534,25,0.25,"principal"
"Q859_5","trait","black",49.5007176942892,15,0.15,"principal"
"Q859_5","trait","black",17.3435269168912,11,0.11,"principal"
"Q859_5","trait","black",43.6216495411055,18,0.18,"principal"
"Q859_5","trait","black",25.8028870324611,23,0.23,"principal"
"Q859_5","trait","black",25.1685077394751,10,0.1,"principal"
"Q859_5","trait","black",19.9593024861438,11,0.11,"principal"
"Q859_5","trait","black",22.4803429302947,31,0.31,"principal"
"Q859_5","trait","black",54.7663785737861,25,0.25,"principal"
"Q859_5","trait","black",29.5830937546173,14,0.14,"principal"
"Q859_5","trait","black",11.260943504344,22,0.22,"principal"
"Q859_5","trait","black",14.7857312408243,34,0.34,"principal"
"Q860_1","association","family",15.8776793500589,39,0.39,"principal"
"Q860_1","association","family",40.8417658917237,49,0.49,"principal"
"Q860_1","association","family",10.1101259312383,23,0.23,"principal"
"Q860_1","association","family",55.3201171914861,58,0.58,"principal"
"Q860_1","association","family",21.4526100257534,86,0.86,"principal"
"Q860_1","association","family",49.5007176942892,91,0.91,"principal"
"Q860_1","association","family",17.3435269168912,16,0.16,"principal"
"Q860_1","association","family",43.6216495411055,88,0.88,"principal"
"Q860_1","association","family",25.8028870324611,15,0.15,"principal"
"Q860_1","association","family",25.1685077394751,51,0.51,"principal"
"Q860_1","association","family",19.9593024861438,51,0.51,"principal"
"Q860_1","association","family",22.4803429302947,84,0.84,"principal"
"Q860_1","association","family",54.7663785737861,12,0.12,"principal"
"Q860_1","association","family",29.5830937546173,35,0.35,"principal"
"Q860_1","association","family",11.260943504344,92,0.92,"principal"
"Q860_1","association","family",14.7857312408243,13,0.13,"principal"
"Q860_2","association","politics",15.8776793500589,59,0.59,"principal"
"Q860_2","association","politics",40.8417658917237,20,0.2,"principal"
"Q860_2","association","politics",10.1101259312383,0,0,"principal"
"Q860_2","association","politics",55.3201171914861,72,0.72,"principal"
"Q860_2","association","politics",21.4526100257534,54,0.54,"principal"
"Q860_2","association","politics",49.5007176942892,45,0.45,"principal"
"Q860_2","association","politics",17.3435269168912,21,0.21,"principal"
"Q860_2","association","politics",43.6216495411055,84,0.84,"principal"
"Q860_2","association","politics",25.8028870324611,0,0,"principal"
"Q860_2","association","politics",25.1685077394751,14,0.14,"principal"
"Q860_2","association","politics",19.9593024861438,10,0.1,"principal"
"Q860_2","association","politics",22.4803429302947,54,0.54,"principal"
"Q860_2","association","politics",54.7663785737861,11,0.11,"principal"
"Q860_2","association","politics",29.5830937546173,8,0.08,"principal"
"Q860_2","association","politics",11.260943504344,7,0.07,"principal"
"Q860_2","association","politics",14.7857312408243,51,0.51,"principal"
"Q860_3","association","justice",15.8776793500589,5,0.05,"principal"
"Q860_3","association","justice",40.8417658917237,64,0.64,"principal"
"Q860_3","association","justice",10.1101259312383,0,0,"principal"
"Q860_3","association","justice",55.3201171914861,51,0.51,"principal"
"Q860_3","association","justice",21.4526100257534,14,0.14,"principal"
"Q860_3","association","justice",49.5007176942892,37,0.37,"principal"
"Q860_3","association","justice",17.3435269168912,25,0.25,"principal"
"Q860_3","association","justice",43.6216495411055,84,0.84,"principal"
"Q860_3","association","justice",25.8028870324611,0,0,"principal"
"Q860_3","association","justice",25.1685077394751,8,0.08,"principal"
"Q860_3","association","justice",19.9593024861438,0,0,"principal"
"Q860_3","association","justice",22.4803429302947,26,0.26,"principal"
"Q860_3","association","justice",54.7663785737861,10,0.1,"principal"
"Q860_3","association","justice",29.5830937546173,7,0.07,"principal"
"Q860_3","association","justice",11.260943504344,34,0.34,"principal"
"Q860_3","association","justice",14.7857312408243,14,0.14,"principal"
"Q860_4","association","medicine",15.8776793500589,4,0.04,"principal"
"Q860_4","association","medicine",40.8417658917237,73,0.73,"principal"
"Q860_4","association","medicine",10.1101259312383,0,0,"principal"
"Q860_4","association","medicine",55.3201171914861,10,0.1,"principal"
"Q860_4","association","medicine",21.4526100257534,31,0.31,"principal"
"Q860_4","association","medicine",49.5007176942892,49,0.49,"principal"
"Q860_4","association","medicine",17.3435269168912,0,0,"principal"
"Q860_4","association","medicine",43.6216495411055,88,0.88,"principal"
"Q860_4","association","medicine",25.8028870324611,0,0,"principal"
"Q860_4","association","medicine",25.1685077394751,13,0.13,"principal"
"Q860_4","association","medicine",19.9593024861438,0,0,"principal"
"Q860_4","association","medicine",22.4803429302947,37,0.37,"principal"
"Q860_4","association","medicine",54.7663785737861,11,0.11,"principal"
"Q860_4","association","medicine",29.5830937546173,15,0.15,"principal"
"Q860_4","association","medicine",11.260943504344,13,0.13,"principal"
"Q860_4","association","medicine",14.7857312408243,13,0.13,"principal"
"Q860_5","association","business",15.8776793500589,18,0.18,"principal"
"Q860_5","association","business",40.8417658917237,39,0.39,"principal"
"Q860_5","association","business",10.1101259312383,0,0,"principal"
"Q860_5","association","business",55.3201171914861,48,0.48,"principal"
"Q860_5","association","business",21.4526100257534,25,0.25,"principal"
"Q860_5","association","business",49.5007176942892,49,0.49,"principal"
"Q860_5","association","business",17.3435269168912,10,0.1,"principal"
"Q860_5","association","business",43.6216495411055,90,0.9,"principal"
"Q860_5","association","business",25.8028870324611,0,0,"principal"
"Q860_5","association","business",25.1685077394751,8,0.08,"principal"
"Q860_5","association","business",19.9593024861438,0,0,"principal"
"Q860_5","association","business",22.4803429302947,27,0.27,"principal"
"Q860_5","association","business",54.7663785737861,11,0.11,"principal"
"Q860_5","association","business",29.5830937546173,15,0.15,"principal"
"Q860_5","association","business",11.260943504344,7,0.07,"principal"
"Q860_5","association","business",14.7857312408243,14,0.14,"principal"
"Q860_6","association","education",15.8776793500589,90,0.9,"principal"
"Q860_6","association","education",40.8417658917237,83,0.83,"principal"
"Q860_6","association","education",10.1101259312383,100,1,"principal"
"Q860_6","association","education",55.3201171914861,87,0.87,"principal"
"Q860_6","association","education",21.4526100257534,99,0.99,"principal"
"Q860_6","association","education",49.5007176942892,89,0.89,"principal"
"Q860_6","association","education",17.3435269168912,100,1,"principal"
"Q860_6","association","education",43.6216495411055,100,1,"principal"
"Q860_6","association","education",25.8028870324611,100,1,"principal"
"Q860_6","association","education",25.1685077394751,100,1,"principal"
"Q860_6","association","education",19.9593024861438,93,0.93,"principal"
"Q860_6","association","education",22.4803429302947,82,0.82,"principal"
"Q860_6","association","education",54.7663785737861,90,0.9,"principal"
"Q860_6","association","education",29.5830937546173,100,1,"principal"
"Q860_6","association","education",11.260943504344,93,0.93,"principal"
"Q860_6","association","education",14.7857312408243,88,0.88,"principal"
"Q860_7","association","religion",15.8776793500589,30,0.3,"principal"
"Q860_7","association","religion",40.8417658917237,45,0.45,"principal"
"Q860_7","association","religion",10.1101259312383,0,0,"principal"
"Q860_7","association","religion",55.3201171914861,51,0.51,"principal"
"Q860_7","association","religion",21.4526100257534,16,0.16,"principal"
"Q860_7","association","religion",49.5007176942892,3,0.03,"principal"
"Q860_7","association","religion",17.3435269168912,0,0,"principal"
"Q860_7","association","religion",43.6216495411055,87,0.87,"principal"
"Q860_7","association","religion",25.8028870324611,0,0,"principal"
"Q860_7","association","religion",25.1685077394751,13,0.13,"principal"
"Q860_7","association","religion",19.9593024861438,0,0,"principal"
"Q860_7","association","religion",22.4803429302947,67,0.67,"principal"
"Q860_7","association","religion",54.7663785737861,8,0.08,"principal"
"Q860_7","association","religion",29.5830937546173,22,0.22,"principal"
"Q860_7","association","religion",11.260943504344,10,0.1,"principal"
"Q860_7","association","religion",14.7857312408243,13,0.13,"principal"
"Q846_1","affective","evaluation",12.6395220760348,-3.1,0.13953488372093,"punk"
"Q846_1","affective","evaluation",33.7979914994906,2.1,0.744186046511628,"punk"
"Q846_1","affective","evaluation",32.6871843735425,-1.9,0.27906976744186,"punk"
"Q846_1","affective","evaluation",56.2819028925807,0.1,0.511627906976744,"punk"
"Q846_1","affective","evaluation",32.2943308370407,1.2,0.63953488372093,"punk"
"Q846_1","affective","evaluation",20.3722193537681,-2.9,0.162790697674419,"punk"
"Q846_1","affective","evaluation",24.8243049792536,-1.4,0.337209302325581,"punk"
"Q846_1","affective","evaluation",27.5687483562084,-3.1,0.13953488372093,"punk"
"Q846_1","affective","evaluation",37.4858795824661,-1.7,0.302325581395349,"punk"
"Q846_1","affective","evaluation",16.1789553866673,-1,0.383720930232558,"punk"
"Q846_1","affective","evaluation",35.4760463169022,-2.9,0.162790697674419,"punk"
"Q846_1","affective","evaluation",52.3444725101219,-2,0.267441860465116,"punk"
"Q846_1","affective","evaluation",33.1389489355821,-2.9,0.162790697674419,"punk"
"Q846_1","affective","evaluation",42.4559125442654,-3,0.151162790697674,"punk"
"Q846_1","affective","evaluation",47.467708776581,-2.2,0.244186046511628,"punk"
"Q847_1","affective","potency",12.6395220760348,-0.8,0.406976744186047,"punk"
"Q847_1","affective","potency",33.7979914994906,1.3,0.651162790697674,"punk"
"Q847_1","affective","potency",32.6871843735425,-1,0.383720930232558,"punk"
"Q847_1","affective","potency",56.2819028925807,1,0.616279069767442,"punk"
"Q847_1","affective","potency",32.2943308370407,-3.5,0.0930232558139535,"punk"
"Q847_1","affective","potency",20.3722193537681,0,0.5,"punk"
"Q847_1","affective","potency",24.8243049792536,-2,0.267441860465116,"punk"
"Q847_1","affective","potency",27.5687483562084,2.1,0.744186046511628,"punk"
"Q847_1","affective","potency",37.4858795824661,0.8,0.593023255813953,"punk"
"Q847_1","affective","potency",16.1789553866673,-2.1,0.255813953488372,"punk"
"Q847_1","affective","potency",35.4760463169022,0,0.5,"punk"
"Q847_1","affective","potency",52.3444725101219,-1,0.383720930232558,"punk"
"Q847_1","affective","potency",33.1389489355821,-2,0.267441860465116,"punk"
"Q847_1","affective","potency",42.4559125442654,-1.4,0.337209302325581,"punk"
"Q847_1","affective","potency",47.467708776581,-1.6,0.313953488372093,"punk"
"Q848_1","affective","activity",12.6395220760348,2.6,0.802325581395349,"punk"
"Q848_1","affective","activity",33.7979914994906,2,0.732558139534884,"punk"
"Q848_1","affective","activity",32.6871843735425,2.9,0.837209302325581,"punk"
"Q848_1","affective","activity",56.2819028925807,2,0.732558139534884,"punk"
"Q848_1","affective","activity",32.2943308370407,1.1,0.627906976744186,"punk"
"Q848_1","affective","activity",20.3722193537681,3.8,0.941860465116279,"punk"
"Q848_1","affective","activity",24.8243049792536,2,0.732558139534884,"punk"
"Q848_1","affective","activity",27.5687483562084,3.1,0.86046511627907,"punk"
"Q848_1","affective","activity",37.4858795824661,2,0.732558139534884,"punk"
"Q848_1","affective","activity",16.1789553866673,2.4,0.77906976744186,"punk"
"Q848_1","affective","activity",35.4760463169022,0,0.5,"punk"
"Q848_1","affective","activity",52.3444725101219,1,0.616279069767442,"punk"
"Q848_1","affective","activity",33.1389489355821,2,0.732558139534884,"punk"
"Q848_1","affective","activity",42.4559125442654,1.4,0.662790697674419,"punk"
"Q848_1","affective","activity",47.467708776581,2.3,0.767441860465116,"punk"
"Q849_1","trait","age",12.6395220760348,12.5,0.125,"punk"
"Q849_1","trait","age",33.7979914994906,32.1,0.321,"punk"
"Q849_1","trait","age",32.6871843735425,26.9,0.269,"punk"
"Q849_1","trait","age",56.2819028925807,32.5,0.325,"punk"
"Q849_1","trait","age",32.2943308370407,22.7,0.227,"punk"
"Q849_1","trait","age",20.3722193537681,21.7,0.217,"punk"
"Q849_1","trait","age",24.8243049792536,17.5,0.175,"punk"
"Q849_1","trait","age",27.5687483562084,22.4,0.224,"punk"
"Q849_1","trait","age",37.4858795824661,20.3,0.203,"punk"
"Q849_1","trait","age",16.1789553866673,31.3,0.313,"punk"
"Q849_1","trait","age",35.4760463169022,31.3,0.313,"punk"
"Q849_1","trait","age",52.3444725101219,20.7,0.207,"punk"
"Q849_1","trait","age",33.1389489355821,23.7,0.237,"punk"
"Q849_1","trait","age",42.4559125442654,19,0.19,"punk"
"Q849_1","trait","age",47.467708776581,24.9,0.249,"punk"
"Q850_1","trait","gender",12.6395220760348,-1,0.25,"punk"
"Q850_1","trait","gender",33.7979914994906,-1,0.25,"punk"
"Q850_1","trait","gender",32.6871843735425,-1,0.25,"punk"
"Q850_1","trait","gender",56.2819028925807,-1,0.25,"punk"
"Q850_1","trait","gender",32.2943308370407,0,0.5,"punk"
"Q850_1","trait","gender",20.3722193537681,-1,0.25,"punk"
"Q850_1","trait","gender",24.8243049792536,-1,0.25,"punk"
"Q850_1","trait","gender",27.5687483562084,0,0.5,"punk"
"Q850_1","trait","gender",37.4858795824661,-1,0.25,"punk"
"Q850_1","trait","gender",16.1789553866673,-1,0.25,"punk"
"Q850_1","trait","gender",35.4760463169022,-2,0,"punk"
"Q850_1","trait","gender",52.3444725101219,0,0.5,"punk"
"Q850_1","trait","gender",33.1389489355821,-1,0.25,"punk"
"Q850_1","trait","gender",42.4559125442654,-1,0.25,"punk"
"Q850_1","trait","gender",47.467708776581,-1,0.25,"punk"
"Q851_1","trait","white",12.6395220760348,55,0.55,"punk"
"Q851_1","trait","white",33.7979914994906,78,0.78,"punk"
"Q851_1","trait","white",32.6871843735425,70,0.7,"punk"
"Q851_1","trait","white",56.2819028925807,78,0.78,"punk"
"Q851_1","trait","white",32.2943308370407,80,0.8,"punk"
"Q851_1","trait","white",20.3722193537681,95,0.95,"punk"
"Q851_1","trait","white",24.8243049792536,80,0.8,"punk"
"Q851_1","trait","white",27.5687483562084,39,0.39,"punk"
"Q851_1","trait","white",37.4858795824661,67,0.67,"punk"
"Q851_1","trait","white",16.1789553866673,20,0.2,"punk"
"Q851_1","trait","white",35.4760463169022,20,0.2,"punk"
"Q851_1","trait","white",52.3444725101219,75,0.75,"punk"
"Q851_1","trait","white",33.1389489355821,66,0.66,"punk"
"Q851_1","trait","white",42.4559125442654,32,0.32,"punk"
"Q851_1","trait","white",47.467708776581,22,0.22,"punk"
"Q851_2","trait","latino",12.6395220760348,26,0.26,"punk"
"Q851_2","trait","latino",33.7979914994906,13,0.13,"punk"
"Q851_2","trait","latino",32.6871843735425,10,0.1,"punk"
"Q851_2","trait","latino",56.2819028925807,9,0.09,"punk"
"Q851_2","trait","latino",32.2943308370407,21,0.21,"punk"
"Q851_2","trait","latino",20.3722193537681,2,0.02,"punk"
"Q851_2","trait","latino",24.8243049792536,10,0.1,"punk"
"Q851_2","trait","latino",27.5687483562084,21,0.21,"punk"
"Q851_2","trait","latino",37.4858795824661,0,0,"punk"
"Q851_2","trait","latino",16.1789553866673,30,0.3,"punk"
"Q851_2","trait","latino",35.4760463169022,10,0.1,"punk"
"Q851_2","trait","latino",52.3444725101219,10,0.1,"punk"
"Q851_2","trait","latino",33.1389489355821,20,0.2,"punk"
"Q851_2","trait","latino",42.4559125442654,32,0.32,"punk"
"Q851_2","trait","latino",47.467708776581,32,0.32,"punk"
"Q851_3","trait","asian",12.6395220760348,27,0.27,"punk"
"Q851_3","trait","asian",33.7979914994906,7,0.07,"punk"
"Q851_3","trait","asian",32.6871843735425,3,0.03,"punk"
"Q851_3","trait","asian",56.2819028925807,6,0.06,"punk"
"Q851_3","trait","asian",32.2943308370407,20,0.2,"punk"
"Q851_3","trait","asian",20.3722193537681,1,0.01,"punk"
"Q851_3","trait","asian",24.8243049792536,1,0.01,"punk"
"Q851_3","trait","asian",27.5687483562084,13,0.13,"punk"
"Q851_3","trait","asian",37.4858795824661,27,0.27,"punk"
"Q851_3","trait","asian",16.1789553866673,10,0.1,"punk"
"Q851_3","trait","asian",35.4760463169022,5,0.05,"punk"
"Q851_3","trait","asian",52.3444725101219,4,0.04,"punk"
"Q851_3","trait","asian",33.1389489355821,0,0,"punk"
"Q851_3","trait","asian",42.4559125442654,2,0.02,"punk"
"Q851_3","trait","asian",47.467708776581,10,0.1,"punk"
"Q851_4","trait","middle eastern",12.6395220760348,6,0.06,"punk"
"Q851_4","trait","middle eastern",33.7979914994906,2,0.02,"punk"
"Q851_4","trait","middle eastern",32.6871843735425,2,0.02,"punk"
"Q851_4","trait","middle eastern",56.2819028925807,5,0.05,"punk"
"Q851_4","trait","middle eastern",32.2943308370407,21,0.21,"punk"
"Q851_4","trait","middle eastern",20.3722193537681,1,0.01,"punk"
"Q851_4","trait","middle eastern",24.8243049792536,1,0.01,"punk"
"Q851_4","trait","middle eastern",27.5687483562084,9,0.09,"punk"
"Q851_4","trait","middle eastern",37.4858795824661,0,0,"punk"
"Q851_4","trait","middle eastern",16.1789553866673,15,0.15,"punk"
"Q851_4","trait","middle eastern",35.4760463169022,1,0.01,"punk"
"Q851_4","trait","middle eastern",52.3444725101219,8,0.08,"punk"
"Q851_4","trait","middle eastern",33.1389489355821,10,0.1,"punk"
"Q851_4","trait","middle eastern",42.4559125442654,1,0.01,"punk"
"Q851_4","trait","middle eastern",47.467708776581,14,0.14,"punk"
"Q851_5","trait","black",12.6395220760348,30,0.3,"punk"
"Q851_5","trait","black",33.7979914994906,8,0.08,"punk"
"Q851_5","trait","black",32.6871843735425,15,0.15,"punk"
"Q851_5","trait","black",56.2819028925807,5,0.05,"punk"
"Q851_5","trait","black",32.2943308370407,21,0.21,"punk"
"Q851_5","trait","black",20.3722193537681,2,0.02,"punk"
"Q851_5","trait","black",24.8243049792536,10,0.1,"punk"
"Q851_5","trait","black",27.5687483562084,14,0.14,"punk"
"Q851_5","trait","black",37.4858795824661,14,0.14,"punk"
"Q851_5","trait","black",16.1789553866673,20,0.2,"punk"
"Q851_5","trait","black",35.4760463169022,10,0.1,"punk"
"Q851_5","trait","black",52.3444725101219,11,0.11,"punk"
"Q851_5","trait","black",33.1389489355821,42,0.42,"punk"
"Q851_5","trait","black",42.4559125442654,32,0.32,"punk"
"Q851_5","trait","black",47.467708776581,54,0.54,"punk"
"Q852_1","association","family",12.6395220760348,35,0.35,"punk"
"Q852_1","association","family",33.7979914994906,3,0.03,"punk"
"Q852_1","association","family",32.6871843735425,16,0.16,"punk"
"Q852_1","association","family",56.2819028925807,10,0.1,"punk"
"Q852_1","association","family",32.2943308370407,2,0.02,"punk"
"Q852_1","association","family",20.3722193537681,0,0,"punk"
"Q852_1","association","family",24.8243049792536,4,0.04,"punk"
"Q852_1","association","family",27.5687483562084,54,0.54,"punk"
"Q852_1","association","family",37.4858795824661,2,0.02,"punk"
"Q852_1","association","family",16.1789553866673,71,0.71,"punk"
"Q852_1","association","family",35.4760463169022,10,0.1,"punk"
"Q852_1","association","family",52.3444725101219,10,0.1,"punk"
"Q852_1","association","family",33.1389489355821,2,0.02,"punk"
"Q852_1","association","family",42.4559125442654,26,0.26,"punk"
"Q852_1","association","family",47.467708776581,7,0.07,"punk"
"Q852_2","association","politics",12.6395220760348,0,0,"punk"
"Q852_2","association","politics",33.7979914994906,22,0.22,"punk"
"Q852_2","association","politics",32.6871843735425,0,0,"punk"
"Q852_2","association","politics",56.2819028925807,37,0.37,"punk"
"Q852_2","association","politics",32.2943308370407,43,0.43,"punk"
"Q852_2","association","politics",20.3722193537681,0,0,"punk"
"Q852_2","association","politics",24.8243049792536,0,0,"punk"
"Q852_2","association","politics",27.5687483562084,82,0.82,"punk"
"Q852_2","association","politics",37.4858795824661,66,0.66,"punk"
"Q852_2","association","politics",16.1789553866673,50,0.5,"punk"
"Q852_2","association","politics",35.4760463169022,9,0.09,"punk"
"Q852_2","association","politics",52.3444725101219,4,0.04,"punk"
"Q852_2","association","politics",33.1389489355821,3,0.03,"punk"
"Q852_2","association","politics",42.4559125442654,0,0,"punk"
"Q852_2","association","politics",47.467708776581,26,0.26,"punk"
"Q852_3","association","justice",12.6395220760348,0,0,"punk"
"Q852_3","association","justice",33.7979914994906,5,0.05,"punk"
"Q852_3","association","justice",32.6871843735425,87,0.87,"punk"
"Q852_3","association","justice",56.2819028925807,31,0.31,"punk"
"Q852_3","association","justice",32.2943308370407,0,0,"punk"
"Q852_3","association","justice",20.3722193537681,51,0.51,"punk"
"Q852_3","association","justice",24.8243049792536,27,0.27,"punk"
"Q852_3","association","justice",27.5687483562084,40,0.4,"punk"
"Q852_3","association","justice",37.4858795824661,52,0.52,"punk"
"Q852_3","association","justice",16.1789553866673,100,1,"punk"
"Q852_3","association","justice",35.4760463169022,52,0.52,"punk"
"Q852_3","association","justice",52.3444725101219,28,0.28,"punk"
"Q852_3","association","justice",33.1389489355821,48,0.48,"punk"
"Q852_3","association","justice",42.4559125442654,25,0.25,"punk"
"Q852_3","association","justice",47.467708776581,60,0.6,"punk"
"Q852_4","association","medicine",12.6395220760348,0,0,"punk"
"Q852_4","association","medicine",33.7979914994906,0,0,"punk"
"Q852_4","association","medicine",32.6871843735425,0,0,"punk"
"Q852_4","association","medicine",56.2819028925807,8,0.08,"punk"
"Q852_4","association","medicine",32.2943308370407,0,0,"punk"
"Q852_4","association","medicine",20.3722193537681,0,0,"punk"
"Q852_4","association","medicine",24.8243049792536,0,0,"punk"
"Q852_4","association","medicine",27.5687483562084,13,0.13,"punk"
"Q852_4","association","medicine",37.4858795824661,2,0.02,"punk"
"Q852_4","association","medicine",16.1789553866673,0,0,"punk"
"Q852_4","association","medicine",35.4760463169022,9,0.09,"punk"
"Q852_4","association","medicine",52.3444725101219,4,0.04,"punk"
"Q852_4","association","medicine",33.1389489355821,2,0.02,"punk"
"Q852_4","association","medicine",42.4559125442654,0,0,"punk"
"Q852_4","association","medicine",47.467708776581,6,0.06,"punk"
"Q852_5","association","business",12.6395220760348,0,0,"punk"
"Q852_5","association","business",33.7979914994906,0,0,"punk"
"Q852_5","association","business",32.6871843735425,0,0,"punk"
"Q852_5","association","business",56.2819028925807,19,0.19,"punk"
"Q852_5","association","business",32.2943308370407,0,0,"punk"
"Q852_5","association","business",20.3722193537681,0,0,"punk"
"Q852_5","association","business",24.8243049792536,0,0,"punk"
"Q852_5","association","business",27.5687483562084,33,0.33,"punk"
"Q852_5","association","business",37.4858795824661,0,0,"punk"
"Q852_5","association","business",16.1789553866673,0,0,"punk"
"Q852_5","association","business",35.4760463169022,10,0.1,"punk"
"Q852_5","association","business",52.3444725101219,4,0.04,"punk"
"Q852_5","association","business",33.1389489355821,4,0.04,"punk"
"Q852_5","association","business",42.4559125442654,0,0,"punk"
"Q852_5","association","business",47.467708776581,7,0.07,"punk"
"Q852_6","association","education",12.6395220760348,74,0.74,"punk"
"Q852_6","association","education",33.7979914994906,3,0.03,"punk"
"Q852_6","association","education",32.6871843735425,19,0.19,"punk"
"Q852_6","association","education",56.2819028925807,22,0.22,"punk"
"Q852_6","association","education",32.2943308370407,12,0.12,"punk"
"Q852_6","association","education",20.3722193537681,0,0,"punk"
"Q852_6","association","education",24.8243049792536,27,0.27,"punk"
"Q852_6","association","education",27.5687483562084,0,0,"punk"
